,Comment,Sentiment Rating
364,"Come on. We can't hand on the ""glass blowing takes years to master"" thing  now . The show has a guy who can keep count of every second for over 3000 years with perfect timing while keeping all of human scientific knowledge in his head, a guy who can one-punch lions to death, and another who has infinite stamina. Having another genius craftsman who can grasp the properties of a material and instantly perfect the manufacturing process is kind of along the theme of this show.",1
365,"Suika's situation was quite lovely to see. Reminds me of my older sister, for a long while my sister had trouble reading subtitles if she didn't stay near the TV when we watched anime together and actually thought she was dyslexic. Turns out she was just short sighted lol, I made fun of her so much for that. There's just something amazing about realizing ""oh, so that's the reason why stuff is like this for me all this time?"" Like when I found out I was lactose intolerant...",1
366,F,2
367,"I still drink the shit out of milk because I'm not about to stop now, but I always know in the back of my mind ""there will be consequences later""",1
368,I used to drink milk more than water but it started giving me problems so I stopped for like 3 yrs now,2
369,That's kind of amazing. I have no self control so 3 yes is quite something.,1
370,"Thanks, I think its mostly due to me being diagnosed with celiac around that time :",1
371,"Oof, that's quite the bothersome condition to have, good luck",1
372,"Same here, I started having issues with milk and coffee, went to the doc, confirmed that I was intolerant but continued to drink regardless, a few years later had to stay in the hospital for a few days and was diagnosed with crohn's. It get's pretty bad when I drink milk or coffee for some reason.    Now that I think of it it was super dumb to continue to drink since milk without lactose tastes pretty much the same. Ironically my neighbour had the exact same issue but for a different reason, the guy worked at burger king, so he ate hamburgers for a whole year, then he also was diagnosed with it.    If something you're eating is messing with your body just find a replacement, nowadays there's replacements for everything that taste the same.",1
373,I'll definitely keep that in mind,1
374,Have you ever tried lactose-free milk? It’s a little bit sweeter but it’s still milk,2
375,"Never tried it myself, but my sister took ice cream like that and got intense food poisoning later so I'm a bit wary",0
376,"  Strange, I drink it almost every day and never had any complications",0
377,"I'll keep it under consideration though, thanks!",1
378,"I remember my dad always getting annoyed with me because he had to always find my ball for me when we played golf. After i got glasses had this realization of ""Oh, i don't have to guess where it is going to land based on speed and angle, i can just follow it with my eyes.",0
379,JUST KISS ALREADY!,1
380,"I mean, their hands were closer here.    If you're already about to hold hands, at least kiss first.",1
381,"Hey, no. We don't want Kohaku to get pregnant so soon.",0
382,"Next episode, Senku invents Trojan-double strength.",1
383,Just use sheep intestine,2
384,Bipedal sheeps?,2
385,I 10 billion percent ship them ;,2
386,"Eh, Senku is 10 billion percent asexual.  Like Luffy.",1
387,siencexual  ,2
388,Senku could very well be asexual but when i was his age i showed about the same amount of interest as he does so i would not say that with 10 billion percent certainty.,1
389,16-17?,2
390,"3716-3717 years old    Honestly before you even hit 3500, it's normal for nothing but sulfa drugs to get you excited.",1
391,Alright i showed some interest at his age but the point still stands.,1
392,Until he needs sex for science purposes,2
393,Why would he make himself the subject when there are enough non-asexual young men who'd jump at the opportunity?,1
394,"So he can correctly measure everything, and have some data from a POV too.",2
395,"""hold right there for a minute Kohaku, I need to measure the depth and fluid levels"".  Yeah, I can see that.",1
396,"And i just realized, there is another reason why he would engage in these activites.  He needs more manpower, with scientific minds to the Science Kingdom. And his genes are really helpful for this purpose.",1
397,The best purpose would be to create the next generation of laborers.,1
398,Nah Senku's just waiting until he's raised the science kingdom's tech level enough for proper birth control   ,0
399,He's restarting civilization from zero and worried about birth control?,0
400,"Yeah, he's just a high schooler. Way too early in life to be starting a family. He's got his head on straight",1
401,I 10 billion percent ship them too ; The SS Senhaku is sailing.,2
402,"I don't care what other people have to say about Senku not interested in women, I think they have great chemistry from what I've seen so far, and would 10 billion percent want to see them together at the end hahahaha",1
403,Does she look like she could blow a tonne of air into a furnace?,1
404,And then give her a diamond ring. She will be pleased.,1
405,"I really liked how  she  used Senku's ""10 billion percent"" catchphrase",1
406,"It's really subtle how they are starting to act like a couple, it's weird how well they go together.",1
407,Senku: makes glasses      SOCIETY OF CULTURE ACQUIRED  ,2
408,Ive been working in front of the computer since ive graduated. Slowly my eyes deteriorated without me realizing until the day i had a free eye examination trial and eventually bought glasses. I never realized how bad my eyesight is when i went out of the shop i spent hours reading signages and looking at the surrounding everything looks HD its like comparing 2008 youtube to 2018 youtube quality. I felt regret for abusing my eyes when i was young.,1
409,"i remember a quote from Sunkenrock manga ""The only thing we truly own in this world is our body""",1
410,"My parents were always saying that my eyes would get bad because I spend 12+ hours a day in front of screens for more than 20 years and I barely rest I work in digital art, I just didn't care to be honest. Perfect eyesight. Not saying it's not harmful, but I have to agree that it's not the main issue.",1
411,"Genetics are not the reason people need glasses, its environmental circumstances. In the last 100 or so years cultures that spend the majority of their time indoors started developing eye problems, like China. This only applies to nearsightedness though which is by far the most common defect.",0
412,"Genetics plays a role, but environment absolutely plays a role, as well. Sure, some are predistined for nearsight or farsight, but the same goes for musculature: some dudes are just huge no matter, what, and some dudes are just scrawny no matter what.    But for most of us, our habits absolutely will influence our eyesight. A lot of close work will adjust our eyes to nearer sight. A lot of far work shooting or throwing balls or whatever will adjust them to farther sight. It's no different from any other part of the body: our body has the ability to adapt within certain constraints, so if you're sitting in front of the computer all day every day, your eyes will adapt to suit.    I'm nearsighted, but I used to wear glasses when doing close work that actually adjust it to make it like I'm working farther away. Years of doing this adjusted my sight to the point where I no longer needed glasses to pass the DMV eye exam. Then three years ago my niece scratched up my glasses, and I haven't had the money to buy new ones well, I guess I could find the money, but I just haven't done it. Now my vision is decaying, once again, to the point where I'm going to need glasses to pass that exam. But I'm pretty sure all I really need is those reading glasses, and my vision should recover.",1
413,I used to sit in front of the computer all the time. My parents just asking me to take a damm rest for some time but I just didn't used to care now I have got my glasses because I can't even clearly see from even 5 feet. I regret abusing my eyes too. It's so amazing putting on glasses for the first time and seeing the daily things look so much crisper and clearer. Truly mankind's greatest invention.,1
414,Well that certainly was a unique explanation for the melon.      Well I hope Kinro actually manages to come past his sight disability and actually whop Magma's ass.      And there goes Senku again with his inability to just let a touching moment lie with his assertion that Suika's labor output is increased now.      This old man Kaseki is like Master Roshi meets Hephestus. And yet another person who has truly impressed Senku in this stone world.      And here's Mecha Senku again with his powers of exposition.      Well if nothing else them having their gold and silver spears may give them a psychological edge.,1
415,That moment where Suika’s eyes got blurry for a different reason after getting glasses was so heartwarming. God this show is great.,1
416,"ooooh, that was pretty clever in the opening to show suika around the sunflowers with her new glasses shining from the light without spoiling this part.     kudos to the anime team",1
417,"Wow, I actually managed to miss the flare of her glasses in the opening. That is a nice touch.",1
418,"Yes, I noticed that as well after watching the episode!",1
419,"Damn, first Joshikousei no Mudazukai and now Dr. Stone with surprisingly wholesome moments.    Also subbed OP and ED!",0
420,"These two show are suppose to make me laugh, not cry. 100 billion percent loving it though",1
421,Why'd they take so long for them to sub the OpED,2
422,"I think it has to do with the rights for the music itself from the publisher, which are very different from the rights for the anime.    ",2
423,"and I was precisely thinking this week : ""they didn't speak about the bad eye-sight problem, looks like everyone is fine in this stone world, not so realistic in the end"" ... and here we go : this week they reveal someone whas bad eye sight and Senku re-creates glass and glasses. I love this.The gramp transformation was hilarious. Furthermore, you feel that Boichi behind Senku's voice is a real admirer of craftsmen.    Great episode.",1
424,"     The writer is Inagaki-sensei, same author as Eyeshield 21. Boichi only draws the art.",2
425,Boichi also conveys mad respect to Kaseki by making him fuckin  ripped. ,2
426,     I didn't know. Thank you.,0
427,This freaking got me.,0
428,"""Mandom""",2
429,"When I stub my pinky toe on the bed, but the feeling doesn't hit right away",1
430,I was looking for a gif of that. Thank you.,1
431,This show makes me feel bad for taking what we consider small common things for granted.,0
432,"They're going for thicker outlines now, mimicking the progression of the manga. Very nice. Also DAT SOUNDTRACK",1
433,I suspected Suika was a girl by the separation between the eyes of her melon.,0
434,underrated comment,2
435,Yep I had a lazy eye when I was super young and got an amazingly well done surgery at 6 yrs old. Im thankful for that.,1
436,Holy shit that sounds like one of my eyes I should go to the doctor,0
437,"I know that feel Suika. When I was young I though shit was blurry for everyone. I take my glasses for granted now but I was so excited to get them as a kid.    Senku be like,    ""Yeah you don't have to help us but look at all this cool shit we have that you've never seen before.""    Kaseki is here! Now things get real good.",1
438,"What really hit me hard, even more than making glasses for the girl, was when Senku straight up told her her eyesight wasn't even a problem, nor a defect.    It really put it into perspective how many disabilities we have as humans that we just handwave away, and that's just fucking amazing. But more important is how Senku doesn't look down on people for those issues, or see them as any less of a human being.",1
439,Even with the old man he didn't really get on his case. He knew he had the potential to be the craftsman they need but just wanted to goad him into action. All this guy needs is an anvil and he can make fine weapons that the stone world has yet to behold.,0
440,Finally! Ma boi Kaseki for the win!,1
441,Suika being cute in OP    Sunflowers in the opening song -- now you know!,1
442,The opening does this a lot.,2
443,OMG SUIKA IS SO FUCKIN    nevermind,2
444,SUIKAAAAAAAaaaaaa TT    I loved that the part with the sunflowers they don't say anything. They just... they just stand there looking.,1
445,"Did they change Director for the episode? This ep was way better than previous ones! Pacing, osts, visuals.. Good job!",1
446,I noticed it too. The animation quality and pacing is juust right.  The characters looked well adapted from the manga. And it covers 2 manga chapters only compared to the the other episodes,1
447,Noticed it as well. I felt it took the show from like an A- to an A+,1
448,"If we're talking about pacing, that Kingdom of Science was expanded from the manga tho, filling in the gaps so that we'll reach that cliffhanger with that actual use of silver.",1
449,Senku seeing the lab and remembering his own lab when he was a kid was emotional as hell for me,0
450,"It seems like he didn't want to show how goddamn happy he was, but it was easy to tell that this was probably the happiest he had been since he got busted out of the rock.",1
451,Suika seeing Chrome and Senku clearly then getting blurred again now because of tears building up on her eyes from the overflowing emotion of seeing clearly again hits the feels,1
452,"Man the craftsman bit is speaking to my heart. This fucking anime man, i love it",1
453,Besto boy,2
454,This show really puts into perspective just how amazing the things we take for granted really are.,1
455,"Great episode. Senku's genuine joy at giving Suika the glasses is so good. It's not his usual smug, triumphant happy. He's genuinely thrilled to have made her life better.",1
456,"""There's people like you in every era"", Senku was talking about his dad, right?    What a damn good episode.",1
457,"Not sure how it would relate to his dad, who AFAIK had no talent to speak of other than being a great dad.",1
458,Huh. Might be wrong then. Senku looked very proud and I just assumed he was seeing one his father's qualities in the old man.,1
459,I'm glad someone else noticed it. I think you should look at the lyrics of the ED,1
460,When did senku say that?,2
461,Didn't really say it.,2
462,It's not the  talent  that Senku was admiring. It's the dedication.,1
463,"He specifically referred to ""talented individuals"" who yes had dedication.",1
464,"Yes, but that skill isn’t inborn. It’s forged through hard work, repetition, and sheer passion.",1
465," ""Lol no XD. You'll see...""",1
466,"Weirdly enough I had the same thought as you watching the episode. I read the manga up to a point and don't think he ever meant anything about his dad by that at least reading the part on its own, but I guess we both thought it was his dad because the dad seemed awesome and dedicated.",1
467,There's always someone like you.,1
468,Nani? Not our gorilla?,2
469,She's someone way stronger than Gorilla.,1
470,Two blonde gorillas?  :o,0
471,Nope,2
472,"Each week we're getting a new best girl or best boy. I'm not complaining tho, keep them coming !",1
473,She indeed as the inherent characteristic of all best girls : she doesn’t exist.,1
474,"Man, that moment with Suika finally being able to see properly was really heartwarming. And I've been thinking this for a couple of weeks actually, that in a world without glass I'd be useless. Honestly having myopia and astigmatism sucks",1
475,Suika is freaking damn cute     uwaa,0
476,  Cuteness Overload,1
477,"Another enjoyable episode!    I actually love that Senkuu couldn't do the glass making. A very realistic storyline of him of course not being a master at everything.    OMG, total shipping Senkuu and Kohaku! When she said his ""ten billion percent"" while talking the same way as him, that was so cute.",1
478,"Right, having the knowledge of how things work and having the  skill  to pull it off are two very different things.",2
479,"First off, Suika is absolutely the cutest child in anime I've ever seen. I like that she doesn't have the typical superloli voice and actually seems like a child and well, not a Loli. When her newfound clear sight went blurry mine did too.     Senku's reaction faces are my favorite part of the show. Actually, he's just a beautiful dude in general. The character designs are great especially Tsukasa. Maybe JoJo does make you gay...hmmmm. Everyone has God tier reaction faces. Kohaku is peak blonde waifu god damn do I love her. I tend to end up liking the characters names Kohaku in shows.    This show feels like a but of a slow burn but it's good!",1
480,Finally I can praise the OP for teasing Suika's lenses with that little glint in the light,1
481,"I thought they were just gonna make glasses and ditch the watermelon head, but they just put the glass into the watermelon! WE GOT THE BEST POSSIBLE OUTCOME!",1
482,It was explained in the manga that melon helmet was just for prototype but Suika is so used to wearing that she’s fine as it is.,1
483,So what do you guys think the girl's disease is? Tuberculosis?,2
484,the dreaded japanese cold,0
485,"She's not 100% bedridden, so no.",0
486,"The one You can catch after standing for at least 1 second in the rain, right? Dang it, heard it's hella dangerous. Poor thing...",0
487,Lupus,2
488,It's never Lupus.,2
489,Except for that one time when it was Lupus.,2
490,"With lupus you would see a butterfly rash and an aversion to sunlight. As far as I am aware, coughing is a major symptom.",0
491,"It’s not a good idea to ask for people to throw around guesses, when many like myself red the manga. You should google what are the most common diseases people used to get before modern medicine, with what we know from Ruri’s condition, or a ask a friend in med school what he thinks.",1
492,"Measles, smallpox, polio? All diseases easily preventable by vaccinations. Remember kids, vaccinate.",1
493,We killed smallpox. Humanity defeated it just as we defeated the night.,0
494,"From previous episodes flashbacks of her and Chrome as kids it seems like she has had it for at least 6+ years. Chrome asked her ""the usual stuff?"" so maybe she has had it her whole life",1
495,"If it's TB she's a goner, sulfonamides won't help either.",0
496," ""this is Senku's greatest fear, and he addresses it later on.""",1
497,"Either the episode was really fun or my depression weakened. Either way, I laughed several times just before Senku laughed and it was kinda ""embarrassing""",1
498,"This episode  is well animated. The characters are nicely drawn. The Kingdom of Science attractions are well adapted from the manga, the extra highlight on on each attraction is so good",1
499,No one's going to mention Ginro's tongue was a mini Ginro when talking about silver and gold spears?,0
500,Scummy snake tongue,2
501,"Every single week, it gets more and more tempting to just dive into the manga.",2
502,"I always thought that was the point of most anime, to get people to read the source. Don't fight it if you don't have to.",1
503,Generally yes and certainly in the case of Dr. Stone. Since it's still airing I think it's important to point out Demon Slayer as an exception though.,1
504,Yep the Demon Slayer Manga has very average art compared to the anime,1
505,  PROTECC SUIKA  ,2
506,"this is a brilliant episode. one of the most magical moments yet with Suika seeing clearly,  AND  badass best boy Kaseki is finally introduced.     feelsgoodman",1
507,"Best girl with best scene for me has finally happened. Detective Suika is so precious, but I'm now excited for second best girl to enter the scene next episode.",1
508,"Are you talking  ""'the green fairy?'""",2
509,Yes I am.,1
510,LITTLE GIRL SEES SUNFLOWER FOR THE FIRST TIME EMOTIONAL,1
511,"When I was asked what I wanted to be as a child my answer was always the same, a scientist. As I grew older and realized how much hard work goes into it I changed my mind, but one thing stayed the same:     I still worship scientists and science itself.    Don't get me wrong, I'm not claiming to be really smart or anything. I just really like it and left unchecked, I can end up gushing about something I saw on youtube that I found really interesting for way longer than I should.    Which is why I love Dr. Stone so much. It's clear the author shares this worship of science to fill their story with so many genuinely informative segments. Senku himself is on his way to becoming one of my favourite anime characters ever.    It's so amazing to see how science can improve everyone's lives and maybe even better so to see how excited Chrome and especially Senku are to be doing so. I swear, I smile just as wide whenever Senku has that smug grin on his face.    I digress, I just love this pure and genuine appreciation of real science.",1
512,"           Exact same thing here. I absolutely adore everything about science, even though I could never work in that field. I can however bore my friends to death with an hour long monologue about some awesome scientific news or fact. Too bad 99% of them are not interested.. I need more ""scientist"" friends.",1
513,Aye same but I still want to be a scientist,1
514,ever since senku met chrome this show has been amazing,1
515," HOLY FUCKING MOE MELON LORD OVERLOAD        mmmmyrgh      Glass huh?  I wonder what for.  Oh for better containers.  Makes sense.      WE CAN SEE MELON LORDS FACE!? SHES SO DAMN KAWAII  KYAAAAAAAAAAA  OH GOD! HAHAHHA!      Wait she needs glasses?  Thats why she wears the melon?  MAKE HER GLASSES!  GIVE USE MEGANE MELON LORD!      So get the sand from the mountain, grind it to powder, then heat it up with calcium and seaweed?      Man all this to make Megane for Melon Lord, i love this shit.      HE PUT THE LENSES IN HER MELON!? OH MY GOD ITS AMAZING HAHAHHHA!      SHE CAN FINALLY SEE OH MAN THIS IS SO WHOLESOME!  I CANT TAKE IT   LOOK HOW HAPPY SHE IS!      Wait does Kinro need glasses too? Has distance issues?  The fuzzy sickness?  TELL HER! MAKE HIM GOLD GLASSES!      Making an obsidiant furnace for glass blowing?  Neat.  Of course none of them are good at it hahahaha.      Do we know a craftsman?  The oldman from the OP?  Oh yes!      So the oldman made the shields?  He seems to a pretty great craftsman if he had laqure too.  He made the bridge too.      They got the oldman hooked, this is great hahahahahahha  Hes got the itch.  SCRATCH IT OLDMAN!      This oldman is awesome, we got a real great asset!  Hes just like Senku, a man who loves to work.      The rock house.  The food stall.  The iron furnace.  The magnet energy generator.  The obsidian furnace.  The Laboratory.  Not bad kingdom of science, not bad at all!      I love how much the monkey cares about Science.  Hes a great friend to Senku.      Get this man some glasses!  They want a gold and silver spear though hahaha.      What does he need to make the silver spear i wonder.  Hmmmmm...      Well guess we will see next week.  Hopefully they give some Megane to guard boy so he can become a spear master.",1
516,     Senku needs more   class   cultured,2
517,"Oops, ment Glass.  Fingers are not thier best today haha.",0
518,A-Okay!        banjo,2
519,BUSTA WOLF,2
520,Damn Suika getting glasses was so great.    The last part showing off everything was a bit too filler.,1
521,"Suika finally becoming able to see reminded me of babies wearing glasses for the first time, so heartwarming :'D",1
522,years of craftsmanship reaps its rewards,1
523,"Was really wanting Senku to invent a mirror to impress them now that they have glass, but then I think silver would be needed to coat it, so let's see if it's ever brought up.",1
524,I love that scene when Kaseki and Suika are just yelling yay after finishing some glass,1
525,Didnt we all do that this episode,2
526,"TIL about lava foam glass, who knew:         ",2
527,SUIKA IS STILL THE BEST GIRL AND NONE OF YOU CAN CONVINCE ME OTHERWISE,1
528,     NICE MUSCLE!,1
529,"This is the best episode of anime I've seen in a while.    When they showed the laboratory, I alone in my room started clapping like a little kid.",1
530,Anyone else tear up during this episode?  Ahh.. fuck me.,0
531,"I love the old man so much, reminds me of my father. Doesn't matter if he's never seen the device before, he can intuit its mechanism just by looking at it. The world needs engineers who get things done as much as it needs scientists who figure out how to do things.",1
532,Besto boy Kaseki is finally here.,2
533,This and many other reasons is why I love Sukia so much. Probably my favorite character. Easily.,1
534,Watermelon child got glasses. All is good.,1
535,Almost cried when Suika was able to clearly see things,1
536,"Oh man, it was wonderful seeing this chapter adapted. I've always loved Senku and Suika's dynamic. Reminds me of a big brother who sometimes trolls his little sister but will do anything gladly for her.",1
537,Some tears were shed this episode,0
538,"Put your grasses on, nothing will be wrong  ",1
539,Very nice of Senkuu to make Suika some glass if only Kinrou would tell them that he also has fuzzy vision. The way Senkuu and Chrome tricked the old man to help them make glass was very cleaver. I wonder what Senkuu has in mind that could cost Ginrou his life.,1
540,Wait what’s the death material that they need? Mercury maybe?,0
541,"Check the roadmap from a few episodes ago, it's there.    It's  ""sulphuric acid""",2
542,Dont they already have nital though?,2
543,"It's for the medicine, they're called SULPHas after all.    Besides, they don't have Nital because Tsukasa has the bat cave.",2
544,Oh thanks! I totally forgot,1
545,Every week I get the feels and thank all the people for making my life as easier as it is today. This week was no different. Suika is so cute.,1
546,"This Anime is very good, it can hit emotions right on the spot. Thank you",1
547,Kaseki Acquired!,2
548,Suika is just goddamn perfect. Adorable doesn't even begin to describe her.,1
549,Wbat chapter is this in manga?,2
550,27-29.,2
551,Thanks,1
552, What's the material? Damm cliffhangers. I think it's Mercury but I'm not a geology guy.,2
553,"Sulfur. Senku has mentioned the name of the antibiotic they're making as being a ""sulfa drug"" and sulfur reacts very well with silver in order to make silver sulfate, which is coincidentally used in the process of silver plating.     The problem with sulfur is that the only known source of the stuff is deep within the Tsukasa Empire, that being the hot spring from earlier. Either that or they have to find another volcanic vent to gather the stuff.",0
554,"For those who wonder why Ginro might risk his life in the next episode, take a look at the main properties of silver and what it reacts to... You just might understand what Senku wants to find next.",0
555,Science!,2
556,"Well, they already said they needed sulfur hence the name ""sulfa drug"" but why is it so difficult to get, other than the main source being volcanic ash? The only real thing I can think of being that it would involve traveling deep into the Tsukasa Empire and back to the hot spring.",0
557,It's easy to guess when you remember the hazards in handling chemicals.,1
558,Suika being able to see is just so heartwarming!,1
559,I'm glad  Suika can see but I thought the point was to make it so she wouldn't have to wear that mask.  hoping he crafts some cute glasses next episode.     ;    Edit: lol I checked the manga and chrome basically says the same thing to senku I guess it's a little self aware comment by the author.,1
560,She would need a new name.  Her name is basically watermelon.,2
561,She likes the mask.,1
562,"This really makes me wonder if the world was set back to a no technology era, how long would it realistically take to rebuild modern society from the bottom up, if we all had the knowledge we currently posses.",0
563,"This Isaac Arthur video sort of discusses that topic. His viewpoint is that in most scenarios it would go very fast, a generation or two to have most of the tools fully functional, although of course rebuildinging ""all the things"" would take generations, just given the lower manpower and the time it takes to build things. It wouldn't be unlikely for a ""ground zero"" civilization to rebuild to modern standards within a few hundred years, rather than tens of thousands.",0
564,No easy to access oil tho.,1
565,"Yes, that's one of the major problems, a lot of the world's easy access materials are already used up and hard to replace. That said, in the short term, a small population could make do by using renewable energy to produce things. Not as efficient or as reliable, but they'd get work done. Assuming they had advanced scientific knowledge they could produce bio fuels too. Once you got up to mid-tier modern tech, you could start going after oil again, assuming we hadn't used  all  of it up yet. It's also possible to recycle stuff, so if plastic is still lying around, you can use that as plastic,  or  convert it back into a form of fuel.",0
566,What about 2000 years like in Dr Stone.,1
567,"Not sure. I think buried plastic would still be plastic. I think you could mine cities for it. Also, while buildings would collapse and rust, you could dig them up, and process the metals from ""city ore."" They would be different than natural ores that we're used to, but function similarly.",0
568,"I wonder what is the material Senku wants to acquire in order to make a spear. Steel perhaps? The acquirement of carbon poses no problem I guess but iron... I tried to look up where does iron ore occur naturally and I found out that it's usually near lakes or marshes. I cannot verify it, but if they were to head to a marsh I guess that could be dangerous. Or maybe they'll have to go into some kind of cave?    I don't know, I might be completely wrong about everything.",0
569,They already have iron.  They used magnets to pickup that black sand in the river.    You can't really get a lot like that but in this show when they show it once it's assumed from then on they have an infinite supply of that thing they made.,1
570,Ah right I completely forgot about that! Then I guess it'll be something else. Sorry.,0
571,My guess is that they have to go get either mercury or chlorine.,2
572,"They're going to be making acid for the sulfa drugs, so it's definitely the hardest ingredient to get. Chances are it will also have its uses in other things, which is why he promised Ginro the silver spear.",1
573,"This anime just make you feel so happy, it's the only show with this effect.",1
574,PROTECT SUIKA AT ALL COSTS,1
575,Old mate Kaseki master roshing out,2
576,"the other day I said ""10 billion percent"" about somethings and was like fuck this anime is too good it's affecting how I talk",1
577,That Suika scene was emotional and really good,1
578,The scene that Senku makes lens for Suika is more heartwarming than manga..<3,1
579,"Right before this episode, I was wondering if Suika’s full appearance would be a season- or series-long secret.",2
580,"Finally, Kaseki get! He's definitely my favorite in the series.",1
581,"Noooo, why is the episode over already? Dr. Stone is getting better and better. For a moment I tought Kaseki would be a 1st gen and, therefore, know about glasswork.",1
582,"Might as well rename the series uplighting the anime.    Also legit if anyone actually chooses the tsukasa tribe after seeing this shit, oh you can't see well you're fucked let's kill a lion lmao fuck off",0
583,Is it just me or did the animation seem way better this episode? Was smooth as hell,0
584,Yes. Artstyle did justice on boichis work,1
585,"So have a fun fact about kaseki, he is 10 billion percent accurate in the portrayal of old time craftsmen. Before the days of motorized machines all the work had to be done manually.    That means every nail hit, every saw cut, every level planed, every hole augured was done by hand.     in fact an old story goes that Leonardo Da Vinci would have this party trick were he would take out horseshoes and bend them straight over his knee.",1
586,Suika and kaseki stole the show     And kohaku taking senkus 10 billion %  was really hilarious     Kaseki reminds me of old man nakiri sanzemon  from shokugeki no souma  when his clothes get ripped of :    But what if the anime story was done from tsukasa s perspective   Will the science kingdom be hated by viewers ? Just curious :,0
587,"I got glasses early on, and at times I feel bad about them for some reason... but this episode has reminded me once again to not take my glasses or this era and it's tech for granted. And just be grateful for it since in the past some people actually had to deal with their lives with glasses when they absolutely needed it.",1
588,I wear glasses and I teared up a little when Suika could first see the world. That shit hits hard.,0
589,My secular ass is absolutely loving this show. I do wonder if they ever hit on pollution and waste. Technology is fucking great but there is no denying the damage we are currently causing to the environment. Currently they don't have near enough population to cause damage in any meaningful way but it would be nice if they at least touch on it. If the MC's goal is to bring back everyone then It has to be addressed right?,0
590,"     We get it, you're an atheist. Sir this is a Wendy's.",2
591,"     Where did you get that from?  Secular doesn't necessarily mean atheist just         The reason I put it is because Doctor Stone is a show that promotes it, beating magic and science etc, which is a nice change a pace from all the magic and power of love stuff that we see.    If I wanted to shout that I was an atheist I would of used that word.",1
592,"Then I think you don’t use the word secular correctly. Secular is part of a Binary with Spiritual, much in the same way True is part of a Binary with False. To say that an activity is secular is to explicitly state that it lacks spirituality. If you like that the show is grounded in reality, you might say it’s realistic, or perhaps plausible, or even logical.     To say Dr Stone is secular is reminiscent of scientism, the belief that science is the only absolute in the universe, hence why your phrase came off to me at least like a boastful atheist.",1
593,"     Well yeah its sorta Dr Stones thing, hence what I said. But I was not trying to be boastful just using it to point out why I am enjoying the show.",1
594,The liberal way they are using mercury and lead makes me cringe.,2
595,I don't think they have either of those.,2
596,That's why Tsukasa is in the end correct. Adults are the reason the world is in crisis.,0
597,What if elon musk did this to us... turnin everyone into stone for 3752 years... hmmm anyone have a feeling elon workin on this rn?,1
598,Melon Usk?,2
599,Selon Muk,2
600,     Elon is Suika's ancestor confirmed,2
601,"Melon Mask, the superhero of science we need",2
602,This OP and ED though... HYPE,2
603,a bit disappointing he popped the lenses in the melon instead of making a nifty pair of Senku style frames,0
604,But then Suika would lose her defining feature.,0
605,But then she can't use her powers of stealth,0
606,Kinro and Ginro are a beautiful bromance,1
607,"well they are brothers, no ?",2
608,Holy shit they are ? I probably missed when they stated they were,0
609,Example,2
610,"Brother has a different meaning in japanese, doesn't it? Anime characters call any person they like brother even if they're not actually related.",1
611,"it was only once i think, can also refer to wiki i recommend not reading too much because possible spoilers",1
612,"does anyone know for how long this show still runs? 1 episode feels to short to finish the first arc, but with 14 episodes left it's like they are going to end in the middle of the second arc",1
613,myanimelist says it will have 24,2
614,"Maybe the beginning of second arc with the ""Winter""",2
615,Finally. Nice glasses.,1
616,"Just wondering, but is the glass in glasses not a specific type of glass? And isn't there some specific way to polish said glass?     I mean this is an anime, so it's not like I'm requiring it to be 100% accurate with this shit especially given what it's about lol. Just curious.",0
617,"Not really, today we make glasses out of certain stuff mostly plastics for the safety because actual glass shattering near your eyes would be a disaster. But the optical properties of how glasses correct vision impairments are universal. You could make glasses with anything translucent really. And while there isn't a 'way' to polish glasses, would be hard for them to nail the convexityconcavity with those tools, especially to a specific prescription.     Probably the most unrealistic thing is how they managed to get glass that clearwithout imperfections with what they have. You  often get impurities that are legit just bits dirt in the glass, that colourmuddy the glass, or have air trapped in it.    But then again the old man Kaseki is turning out picture perfect lab equipment that would cost good money to buy today, some liberties are obv taken.",1
618,"     I was gonna say, Senku pulled up some dirt and was like ""lmao we're gonna make glass out of this, plebs"" and my only thought was ""I don't think that's exactly how it works, bro.""",1
619,"     Not random dirt, silica glass. It's still ridiculously pure like everything else in this show, after all, most of these technologies would come out so rudimentary they'd be useless, but the principle was there.",0
620,"Well, the glasses aren't necessarily  perfect.  When he puts the lens in you can see that it's got ripples to it, and likely has some small dots in there, but to someone who had terrible eyesight to start with, they'd likely be leaps and bounds better, like wearing glasses that have schmutz on them.",1
621,Hopefully they don't take too many liberties with this show... I like the realistic parts best,1
622,"     Senku put galena into that one, thus making it effectively crystal. It's not what glasses are made of now way too fragile and thick and doesn't have all the fancy anti-reflection, anti-scratching etc. features of modern lenses but I think it works. Lab glass was probably made without the lead, just regular soda-lime glass.",1
623,"No, he just made a lead mold from galena.",0
624,I think he mentioned he added the lead to make it clear.,1
625,"Not really, what matters isn't the material in particular, but how it bends light. Sure enough, in the real world a flat round piece of glass wouldn't help you improve your vision.",0
626,"Right, which is why he took the care to carve out a bowl in the glass and kept measuring her eyes to get the right angle.",1
627,"Simply put, that's not how it works.    Lenses need to take their thickness into account, otherwise the image will get distorted, and eyeballing the curvature will just get you to have a random set of foci which wouldn't help much if at all.    Now, again, it's a mangaanime so 1 billion percent accuracy isn't needed.",0
628,Suika being added to the list of things to protect.,1
629,"The sound effects of them mining, didn’t sound like rocks colliding but sticking a finger in flesh.",1
630,Sounds lewd,2
